"Tier","WeekendG","Positions","ShiftT","Day","Roster"
8,2,"EDOU",3,16,0
8,2,"EDOU",3,17,0
8,2,"EDOU",3,18,0
8,2,"EDOU",3,19,0
8,2,"EDOU",3,20,0
8,2,"EDOU",3,21,0
8,2,"EDOU",3,22,0
8,2,"EDOU",3,23,0
8,2,"EDOU",3,24,0
8,2,"EDOU",3,25,2
8,2,"EDOU",3,26,0
8,2,"EDOU",3,27,0
8,2,"EDOU",3,28,0
8,2,"EDOU",3,29,0
8,2,"EDOU",3,30,0
8,2,"EDOU",3,31,0
8,2,"EDOU",3,32,0
8,2,"EDOU",3,33,0
8,2,"EDOU",3,34,0
8,2,"EDOU",3,35,0
8,2,"EDOU",3,36,0
8,2,"EDOU",3,37,0
8,2,"EDOU",3,38,0
8,2,"EDOU",3,39,0
8,2,"EDOU",3,40,0
8,2,"EDOU",3,41,0
8,2,"EDOU",3,42,0
8,2,"hallway",1,1,0
8,2,"hallway",1,2,0
8,2,"hallway",1,3,0
8,2,"hallway",1,4,0
8,2,"hallway",1,5,0
8,2,"hallway",1,6,0
8,2,"hallway",1,7,0
8,2,"hallway",1,8,0
8,2,"hallway",1,9,0
8,2,"hallway",1,10,0
8,2,"hallway",1,11,0
8,2,"hallway",1,12,0
8,2,"hallway",1,13,0
8,2,"hallway",1,14,0
8,2,"hallway",1,15,0
8,2,"hallway",1,16,0
8,2,"hallway",1,17,0
8,2,"hallway",1,18,0
8,2,"hallway",1,19,0
8,2,"hallway",1,20,0
8,2,"hallway",1,21,0
8,2,"hallway",1,22,0
8,2,"hallway",1,23,0
8,2,"hallway",1,24,4
8,2,"hallway",1,25,0
8,2,"hallway",1,26,0
8,2,"hallway",1,27,0
8,2,"hallway",1,28,3
8,2,"hallway",1,29,4
8,2,"hallway",1,30,0
8,2,"hallway",1,31,0
8,2,"hallway",1,32,0
8,2,"hallway",1,33,0
8,2,"hallway",1,34,0
8,2,"hallway",1,35,0
8,2,"hallway",1,36,0
8,2,"hallway",1,37,0
8,2,"hallway",1,38,0
8,2,"hallway",1,39,0
8,2,"hallway",1,40,0
8,2,"hallway",1,41,0
8,2,"hallway",1,42,0
8,2,"hallway",2,1,0
8,2,"hallway",2,2,0
8,2,"hallway",2,3,0
8,2,"hallway",2,4,0
8,2,"hallway",2,5,0
8,2,"hallway",2,6,0
8,2,"hallway",2,7,0
8,2,"hallway",2,8,0
8,2,"hallway",2,9,0
8,2,"hallway",2,10,0
8,2,"hallway",2,11,0
8,2,"hallway",2,12,0
8,2,"hallway",2,13,0
8,2,"hallway",2,14,2
8,2,"hallway",2,15,0
8,2,"hallway",2,16,0
8,2,"hallway",2,17,0
8,2,"hallway",2,18,0
8,2,"hallway",2,19,0
8,2,"hallway",2,20,0
8,2,"hallway",2,21,0
8,2,"hallway",2,22,0
8,2,"hallway",2,23,0
8,2,"hallway",2,24,0
8,2,"hallway",2,25,0
8,2,"hallway",2,26,0
8,2,"hallway",2,27,0
8,2,"hallway",2,28,0
8,2,"hallway",2,29,0
8,2,"hallway",2,30,0
8,2,"hallway",2,31,0
8,2,"hallway",2,32,0
8,2,"hallway",2,33,0
8,2,"hallway",2,34,0
8,2,"hallway",2,35,0
8,2,"hallway",2,36,0
8,2,"hallway",2,37,0
8,2,"hallway",2,38,0
8,2,"hallway",2,39,0
8,2,"hallway",2,40,0
8,2,"hallway",2,41,0
8,2,"hallway",2,42,0
8,2,"hallway",3,1,5
8,2,"hallway",3,2,0
8,2,"hallway",3,3,0
8,2,"hallway",3,4,0
8,2,"hallway",3,5,0
8,2,"hallway",3,6,0
8,2,"hallway",3,7,0
8,2,"hallway",3,8,0
8,2,"hallway",3,9,0
8,2,"hallway",3,10,0
8,2,"hallway",3,11,0
8,2,"hallway",3,12,0
8,2,"hallway",3,13,0
8,2,"hallway",3,14,0
8,2,"hallway",3,15,0
8,2,"hallway",3,16,0
8,2,"hallway",3,17,0
8,2,"hallway",3,18,0
8,2,"hallway",3,19,0
8,2,"hallway",3,20,0
8,2,"hallway",3,21,0
8,2,"hallway",3,22,0
8,2,"hallway",3,23,0
8,2,"hallway",3,24,0
8,2,"hallway",3,25,0
8,2,"hallway",3,26,0
8,2,"hallway",3,27,0
8,2,"hallway",3,28,0
8,2,"hallway",3,29,0
8,2,"hallway",3,30,0
8,2,"hallway",3,31,0
8,2,"hallway",3,32,0
8,2,"hallway",3,33,0
8,2,"hallway",3,34,0
8,2,"hallway",3,35,0
8,2,"hallway",3,36,0
8,2,"hallway",3,37,0
8,2,"hallway",3,38,0
8,2,"hallway",3,39,0
8,2,"hallway",3,40,0
8,2,"hallway",3,41,0
8,2,"hallway",3,42,0
9,1,"CNL",1,1,1
9,1,"CNL",1,2,0
9,1,"CNL",1,3,1
9,1,"CNL",1,4,1
9,1,"CNL",1,5,1
9,1,"CNL",1,6,0
9,1,"CNL",1,7,0
9,1,"CNL",1,8,0
9,1,"CNL",1,9,0
9,1,"CNL",1,10,0
9,1,"CNL",1,11,0
9,1,"CNL",1,12,0
9,1,"CNL",1,13,0
9,1,"CNL",1,14,0
9,1,"CNL",1,15,0
9,1,"CNL",1,16,0
9,1,"CNL",1,17,0
9,1,"CNL",1,18,0
9,1,"CNL",1,19,0
9,1,"CNL",1,20,0
9,1,"CNL",1,21,0
9,1,"CNL",1,22,0
9,1,"CNL",1,23,0
9,1,"CNL",1,24,0
9,1,"CNL",1,25,0
9,1,"CNL",1,26,1
9,1,"CNL",1,27,0
9,1,"CNL",1,28,0
9,1,"CNL",1,29,1
9,1,"CNL",1,30,0
9,1,"CNL",1,31,0
9,1,"CNL",1,32,1
9,1,"CNL",1,33,0
9,1,"CNL",1,34,0
9,1,"CNL",1,35,1
9,1,"CNL",1,36,1
9,1,"CNL",1,37,1
9,1,"CNL",1,38,1
9,1,"CNL",1,39,0
9,1,"CNL",1,40,0
9,1,"CNL",1,41,0
9,1,"CNL",1,42,1
9,1,"CNL",2,1,0
9,1,"CNL",2,2,0
9,1,"CNL",2,3,0
9,1,"CNL",2,4,0
9,1,"CNL",2,5,0
9,1,"CNL",2,6,0
9,1,"CNL",2,7,0
9,1,"CNL",2,8,0
9,1,"CNL",2,9,0
9,1,"CNL",2,10,0
9,1,"CNL",2,11,0
9,1,"CNL",2,12,0
9,1,"CNL",2,13,0
9,1,"CNL",2,14,0
9,1,"CNL",2,15,0
9,1,"CNL",2,16,0
9,1,"CNL",2,17,0
9,1,"CNL",2,18,0
9,1,"CNL",2,19,0
9,1,"CNL",2,20,0
9,1,"CNL",2,21,0
9,1,"CNL",2,22,0
9,1,"CNL",2,23,0
9,1,"CNL",2,24,0
9,1,"CNL",2,25,0
9,1,"CNL",2,26,0
9,1,"CNL",2,27,0
9,1,"CNL",2,28,0
9,1,"CNL",2,29,0
9,1,"CNL",2,30,0
9,1,"CNL",2,31,0
9,1,"CNL",2,32,0
9,1,"CNL",2,33,0
9,1,"CNL",2,34,0
9,1,"CNL",2,35,0
9,1,"CNL",2,36,0
9,1,"CNL",2,37,0
9,1,"CNL",2,38,0
9,1,"CNL",2,39,0
9,1,"CNL",2,40,0
9,1,"CNL",2,41,0
9,1,"CNL",2,42,0
9,1,"CNL",3,1,0
9,1,"CNL",3,2,0
9,1,"CNL",3,3,0
9,1,"CNL",3,4,0
9,1,"CNL",3,5,1
9,1,"CNL",3,6,0
9,1,"CNL",3,7,0
9,1,"CNL",3,8,1
9,1,"CNL",3,9,0
9,1,"CNL",3,10,0
9,1,"CNL",3,11,0
9,1,"CNL",3,12,0
9,1,"CNL",3,13,0
9,1,"CNL",3,14,0
9,1,"CNL",3,15,0
9,1,"CNL",3,16,0
9,1,"CNL",3,17,0
9,1,"CNL",3,18,0
9,1,"CNL",3,19,0
9,1,"CNL",3,20,0
9,1,"CNL",3,21,0
9,1,"CNL",3,22,0
9,1,"CNL",3,23,0
9,1,"CNL",3,24,0
9,1,"CNL",3,25,0
9,1,"CNL",3,26,0
9,1,"CNL",3,27,0
9,1,"CNL",3,28,1
9,1,"CNL",3,29,1
9,1,"CNL",3,30,0
9,1,"CNL",3,31,1
9,1,"CNL",3,32,0
9,1,"CNL",3,33,0
9,1,"CNL",3,34,0
9,1,"CNL",3,35,0
9,1,"CNL",3,36,0
9,1,"CNL",3,37,0
9,1,"CNL",3,38,1
9,1,"CNL",3,39,1
9,1,"CNL",3,40,0
9,1,"CNL",3,41,0
9,1,"CNL",3,42,0
9,1,"first nurse",1,1,1
9,1,"first nurse",1,2,0
9,1,"first nurse",1,3,0
9,1,"first nurse",1,4,1
9,1,"first nurse",1,5,0
9,1,"first nurse",1,6,0
9,1,"first nurse",1,7,0
9,1,"first nurse",1,8,0
9,1,"first nurse",1,9,0
9,1,"first nurse",1,10,0
9,1,"first nurse",1,11,1
9,1,"first nurse",1,12,0
9,1,"first nurse",1,13,0
9,1,"first nurse",1,14,0
9,1,"first nurse",1,15,0
9,1,"first nurse",1,16,0
9,1,"first nurse",1,17,0
9,1,"first nurse",1,18,0
9,1,"first nurse",1,19,1
9,1,"first nurse",1,20,0
9,1,"first nurse",1,21,1
9,1,"first nurse",1,22,0
9,1,"first nurse",1,23,1
9,1,"first nurse",1,24,0
9,1,"first nurse",1,25,1
9,1,"first nurse",1,26,0
9,1,"first nurse",1,27,0
9,1,"first nurse",1,28,0
9,1,"first nurse",1,29,0
9,1,"first nurse",1,30,1
9,1,"first nurse",1,31,0
9,1,"first nurse",1,32,0
9,1,"first nurse",1,33,0
9,1,"first nurse",1,34,0
9,1,"first nurse",1,35,0
9,1,"first nurse",1,36,1
9,1,"first nurse",1,37,0
9,1,"first nurse",1,38,0
9,1,"first nurse",1,39,0
9,1,"first nurse",1,40,0
9,1,"first nurse",1,41,0
9,1,"first nurse",1,42,1
9,1,"first nurse",2,1,0
9,1,"first nurse",2,2,0
9,1,"first nurse",2,3,0
9,1,"first nurse",2,4,0
9,1,"first nurse",2,5,0
9,1,"first nurse",2,6,0
9,1,"first nurse",2,7,0
9,1,"first nurse",2,8,0
9,1,"first nurse",2,9,0
9,1,"first nurse",2,10,0
9,1,"first nurse",2,11,0
9,1,"first nurse",2,12,0
9,1,"first nurse",2,13,0
9,1,"first nurse",2,14,0
9,1,"first nurse",2,15,0
9,1,"first nurse",2,16,0
9,1,"first nurse",2,17,0
9,1,"first nurse",2,18,0
9,1,"first nurse",2,19,0
9,1,"first nurse",2,20,0
9,1,"first nurse",2,21,0
9,1,"first nurse",2,22,0
9,1,"first nurse",2,23,0
9,1,"first nurse",2,24,0
9,1,"first nurse",2,25,0
9,1,"first nurse",2,26,0
9,1,"first nurse",2,27,0
9,1,"first nurse",2,28,0
9,1,"first nurse",2,29,0
9,1,"first nurse",2,30,0
9,1,"first nurse",2,31,0
9,1,"first nurse",2,32,0
9,1,"first nurse",2,33,0
9,1,"first nurse",2,34,0
9,1,"first nurse",2,35,0
9,1,"first nurse",2,36,0
9,1,"first nurse",2,37,0
9,1,"first nurse",2,38,0
9,1,"first nurse",2,39,0
9,1,"first nurse",2,40,0
9,1,"first nurse",2,41,0
9,1,"first nurse",2,42,0
9,1,"first nurse",3,1,0
9,1,"first nurse",3,2,0
9,1,"first nurse",3,3,0
9,1,"first nurse",3,4,0
9,1,"first nurse",3,5,0
9,1,"first nurse",3,6,0
9,1,"first nurse",3,7,0
9,1,"first nurse",3,8,0
9,1,"first nurse",3,9,0
9,1,"first nurse",3,10,0
9,1,"first nurse",3,11,0
9,1,"first nurse",3,12,1
9,1,"first nurse",3,13,0
9,1,"first nurse",3,14,1
9,1,"first nurse",3,15,0
9,1,"first nurse",3,16,1
9,1,"first nurse",3,17,0
9,1,"first nurse",3,18,0
9,1,"first nurse",3,19,0
9,1,"first nurse",3,20,0
9,1,"first nurse",3,21,0
9,1,"first nurse",3,22,0
9,1,"first nurse",3,23,0
9,1,"first nurse",3,24,0
9,1,"first nurse",3,25,0
9,1,"first nurse",3,26,0
9,1,"first nurse",3,27,0
9,1,"first nurse",3,28,0
9,1,"first nurse",3,29,0
9,1,"first nurse",3,30,0
9,1,"first nurse",3,31,0
9,1,"first nurse",3,32,1
9,1,"first nurse",3,33,1
9,1,"first nurse",3,34,0
9,1,"first nurse",3,35,0
9,1,"first nurse",3,36,1
9,1,"first nurse",3,37,0
9,1,"first nurse",3,38,0
9,1,"first nurse",3,39,1
9,1,"first nurse",3,40,0
9,1,"first nurse",3,41,0
9,1,"first nurse",3,42,0
9,1,"resource nurse",1,1,0
9,1,"resource nurse",1,2,0
9,1,"resource nurse",1,3,0
9,1,"resource nurse",1,4,0
9,1,"resource nurse",1,5,0
9,1,"resource nurse",1,6,0
9,1,"resource nurse",1,7,0
9,1,"resource nurse",1,8,0
9,1,"resource nurse",1,9,1
9,1,"resource nurse",1,10,0
9,1,"resource nurse",1,11,0
9,1,"resource nurse",1,12,1
9,1,"resource nurse",1,13,0
9,1,"resource nurse",1,14,1
9,1,"resource nurse",1,15,0
9,1,"resource nurse",1,16,0
9,1,"resource nurse",1,17,0
9,1,"resource nurse",1,18,0
9,1,"resource nurse",1,19,0
9,1,"resource nurse",1,20,0
9,1,"resource nurse",1,21,0
9,1,"resource nurse",1,22,0
9,1,"resource nurse",1,23,0
9,1,"resource nurse",1,24,0
9,1,"resource nurse",1,25,0
9,1,"resource nurse",1,26,0
9,1,"resource nurse",1,27,0
9,1,"resource nurse",1,28,1
9,1,"resource nurse",1,29,0
9,1,"resource nurse",1,30,0
9,1,"resource nurse",1,31,0
9,1,"resource nurse",1,32,0
9,1,"resource nurse",1,33,0
9,1,"resource nurse",1,34,0
9,1,"resource nurse",1,35,1
9,1,"resource nurse",1,36,0
9,1,"resource nurse",1,37,0
9,1,"resource nurse",1,38,0
9,1,"resource nurse",1,39,0
9,1,"resource nurse",1,40,0
9,1,"resource nurse",1,41,0
9,1,"resource nurse",1,42,0
9,1,"resource nurse",2,1,0
9,1,"resource nurse",2,2,0
9,1,"resource nurse",2,3,0
9,1,"resource nurse",2,4,0
9,1,"resource nurse",2,5,0
9,1,"resource nurse",2,6,0
9,1,"resource nurse",2,7,0
9,1,"resource nurse",2,8,0
9,1,"resource nurse",2,9,0
9,1,"resource nurse",2,10,0
9,1,"resource nurse",2,11,0
9,1,"resource nurse",2,12,0
9,1,"resource nurse",2,13,0
9,1,"resource nurse",2,14,0
9,1,"resource nurse",2,15,0
9,1,"resource nurse",2,16,0
9,1,"resource nurse",2,17,0
9,1,"resource nurse",2,18,0
9,1,"resource nurse",2,19,0
9,1,"resource nurse",2,20,0
9,1,"resource nurse",2,21,0
9,1,"resource nurse",2,22,0
9,1,"resource nurse",2,23,0
9,1,"resource nurse",2,24,0
9,1,"resource nurse",2,25,0
9,1,"resource nurse",2,26,0
9,1,"resource nurse",2,27,0
9,1,"resource nurse",2,28,0
9,1,"resource nurse",2,29,0
9,1,"resource nurse",2,30,0
9,1,"resource nurse",2,31,0
9,1,"resource nurse",2,32,0
9,1,"resource nurse",2,33,0
9,1,"resource nurse",2,34,0
9,1,"resource nurse",2,35,0
9,1,"resource nurse",2,36,0
9,1,"resource nurse",2,37,0
9,1,"resource nurse",2,38,0
9,1,"resource nurse",2,39,0
9,1,"resource nurse",2,40,0
9,1,"resource nurse",2,41,0
9,1,"resource nurse",2,42,0
9,1,"resource nurse",3,1,1
9,1,"resource nurse",3,2,0
9,1,"resource nurse",3,3,0
9,1,"resource nurse",3,4,0
9,1,"resource nurse",3,5,1
9,1,"resource nurse",3,6,1
9,1,"resource nurse",3,7,0
9,1,"resource nurse",3,8,1
9,1,"resource nurse",3,9,0
9,1,"resource nurse",3,10,0
9,1,"resource nurse",3,11,0
9,1,"resource nurse",3,12,0
9,1,"resource nurse",3,13,1
9,1,"resource nurse",3,14,1
9,1,"resource nurse",3,15,0
9,1,"resource nurse",3,16,0
9,1,"resource nurse",3,17,0
9,1,"resource nurse",3,18,0
9,1,"resource nurse",3,19,1
9,1,"resource nurse",3,20,0
9,1,"resource nurse",3,21,0
9,1,"resource nurse",3,22,1
9,1,"resource nurse",3,23,0
9,1,"resource nurse",3,24,1
9,1,"resource nurse",3,25,0
9,1,"resource nurse",3,26,0
9,1,"resource nurse",3,27,1
9,1,"resource nurse",3,28,0
9,1,"resource nurse",3,29,0
9,1,"resource nurse",3,30,0
9,1,"resource nurse",3,31,0
9,1,"resource nurse",3,32,0
9,1,"resource nurse",3,33,0
9,1,"resource nurse",3,34,1
9,1,"resource nurse",3,35,0
9,1,"resource nurse",3,36,1
9,1,"resource nurse",3,37,0
9,1,"resource nurse",3,38,0
9,1,"resource nurse",3,39,0
9,1,"resource nurse",3,40,0
9,1,"resource nurse",3,41,0
9,1,"resource nurse",3,42,0
9,1,"triage nurse",1,1,0
9,1,"triage nurse",1,2,0
9,1,"triage nurse",1,3,0
9,1,"triage nurse",1,4,0
9,1,"triage nurse",1,5,0
9,1,"triage nurse",1,6,0
9,1,"triage nurse",1,7,0
9,1,"triage nurse",1,8,0
9,1,"triage nurse",1,9,1
9,1,"triage nurse",1,10,0
9,1,"triage nurse",1,11,0
9,1,"triage nurse",1,12,0
9,1,"triage nurse",1,13,0
9,1,"triage nurse",1,14,0
9,1,"triage nurse",1,15,0
9,1,"triage nurse",1,16,0
9,1,"triage nurse",1,17,0
9,1,"triage nurse",1,18,0
9,1,"triage nurse",1,19,1
9,1,"triage nurse",1,20,0
9,1,"triage nurse",1,21,0
9,1,"triage nurse",1,22,0
9,1,"triage nurse",1,23,0
9,1,"triage nurse",1,24,0
9,1,"triage nurse",1,25,1
9,1,"triage nurse",1,26,0
9,1,"triage nurse",1,27,0
9,1,"triage nurse",1,28,0
9,1,"triage nurse",1,29,0
9,1,"triage nurse",1,30,1
9,1,"triage nurse",1,31,0
9,1,"triage nurse",1,32,1
9,1,"triage nurse",1,33,0
9,1,"triage nurse",1,34,1
9,1,"triage nurse",1,35,0
9,1,"triage nurse",1,36,0
9,1,"triage nurse",1,37,0
9,1,"triage nurse",1,38,0
9,1,"triage nurse",1,39,1
9,1,"triage nurse",1,40,0
9,1,"triage nurse",1,41,0
9,1,"triage nurse",1,42,0
9,1,"triage nurse",2,1,0
9,1,"triage nurse",2,2,0
9,1,"triage nurse",2,3,0
9,1,"triage nurse",2,4,0
9,1,"triage nurse",2,5,0
9,1,"triage nurse",2,6,0
9,1,"triage nurse",2,7,0
9,1,"triage nurse",2,8,0
9,1,"triage nurse",2,9,0
9,1,"triage nurse",2,10,0
9,1,"triage nurse",2,11,0
9,1,"triage nurse",2,12,0
9,1,"triage nurse",2,13,0
9,1,"triage nurse",2,14,0
9,1,"triage nurse",2,15,0
9,1,"triage nurse",2,16,0
9,1,"triage nurse",2,17,0
9,1,"triage nurse",2,18,0
9,1,"triage nurse",2,19,0
9,1,"triage nurse",2,20,0
9,1,"triage nurse",2,21,0
9,1,"triage nurse",2,22,0
9,1,"triage nurse",2,23,0
9,1,"triage nurse",2,24,0
9,1,"triage nurse",2,25,0
9,1,"triage nurse",2,26,0
9,1,"triage nurse",2,27,0
9,1,"triage nurse",2,28,0
9,1,"triage nurse",2,29,0
9,1,"triage nurse",2,30,0
9,1,"triage nurse",2,31,0
9,1,"triage nurse",2,32,0
9,1,"triage nurse",2,33,0
9,1,"triage nurse",2,34,0
9,1,"triage nurse",2,35,0
9,1,"triage nurse",2,36,0
9,1,"triage nurse",2,37,0
9,1,"triage nurse",2,38,0
9,1,"triage nurse",2,39,0
9,1,"triage nurse",2,40,0
9,1,"triage nurse",2,41,0
9,1,"triage nurse",2,42,0
9,1,"triage nurse",3,1,0
9,1,"triage nurse",3,2,1
9,1,"triage nurse",3,3,0
9,1,"triage nurse",3,4,0
9,1,"triage nurse",3,5,0
9,1,"triage nurse",3,6,0
9,1,"triage nurse",3,7,0
9,1,"triage nurse",3,8,0
9,1,"triage nurse",3,9,0
9,1,"triage nurse",3,10,0
9,1,"triage nurse",3,11,0
9,1,"triage nurse",3,12,0
9,1,"triage nurse",3,13,0
9,1,"triage nurse",3,14,0
9,1,"triage nurse",3,15,0
9,1,"triage nurse",3,16,0
9,1,"triage nurse",3,17,0
9,1,"triage nurse",3,18,0
9,1,"triage nurse",3,19,0
9,1,"triage nurse",3,20,0
9,1,"triage nurse",3,21,0
9,1,"triage nurse",3,22,0
9,1,"triage nurse",3,23,0
9,1,"triage nurse",3,24,0
9,1,"triage nurse",3,25,0
9,1,"triage nurse",3,26,0
9,1,"triage nurse",3,27,0
9,1,"triage nurse",3,28,0
9,1,"triage nurse",3,29,0
9,1,"triage nurse",3,30,0
9,1,"triage nurse",3,31,0
9,1,"triage nurse",3,32,1
9,1,"triage nurse",3,33,0
9,1,"triage nurse",3,34,1
9,1,"triage nurse",3,35,0
9,1,"triage nurse",3,36,0
9,1,"triage nurse",3,37,1
9,1,"triage nurse",3,38,1
9,1,"triage nurse",3,39,0
9,1,"triage nurse",3,40,0
9,1,"triage nurse",3,41,0
9,1,"triage nurse",3,42,1
9,1,"FEP",1,1,0
9,1,"FEP",1,2,0
9,1,"FEP",1,3,0
9,1,"FEP",1,4,0
9,1,"FEP",1,5,0
9,1,"FEP",1,6,1
9,1,"FEP",1,7,0
9,1,"FEP",1,8,1
9,1,"FEP",1,9,0
9,1,"FEP",1,10,0
9,1,"FEP",1,11,0
9,1,"FEP",1,12,0
9,1,"FEP",1,13,1
9,1,"FEP",1,14,0
9,1,"FEP",1,15,0
9,1,"FEP",1,16,0
9,1,"FEP",1,17,0
9,1,"FEP",1,18,0
9,1,"FEP",1,19,0
9,1,"FEP",1,20,0
9,1,"FEP",1,21,0
9,1,"FEP",1,22,0
9,1,"FEP",1,23,0
9,1,"FEP",1,24,0
9,1,"FEP",1,25,0
9,1,"FEP",1,26,0
9,1,"FEP",1,27,0
9,1,"FEP",1,28,0
9,1,"FEP",1,29,0
9,1,"FEP",1,30,1
9,1,"FEP",1,31,0
9,1,"FEP",1,32,1
9,1,"FEP",1,33,0
9,1,"FEP",1,34,0
9,1,"FEP",1,35,0
9,1,"FEP",1,36,1
9,1,"FEP",1,37,0
9,1,"FEP",1,38,1
9,1,"FEP",1,39,1
9,1,"FEP",1,40,0
9,1,"FEP",1,41,0
9,1,"FEP",1,42,0
9,1,"FEP",2,1,0
9,1,"FEP",2,2,0
9,1,"FEP",2,3,0
9,1,"FEP",2,4,0
9,1,"FEP",2,5,0
9,1,"FEP",2,6,0
9,1,"FEP",2,7,0
9,1,"FEP",2,8,0
9,1,"FEP",2,9,0
9,1,"FEP",2,10,0
9,1,"FEP",2,11,0
9,1,"FEP",2,12,0
9,1,"FEP",2,13,0
9,1,"FEP",2,14,0
9,1,"FEP",2,15,0
9,1,"FEP",2,16,0
9,1,"FEP",2,17,0
9,1,"FEP",2,18,0
9,1,"FEP",2,19,0
9,1,"FEP",2,20,0
9,1,"FEP",2,21,0
9,1,"FEP",2,22,0
9,1,"FEP",2,23,0
9,1,"FEP",2,24,0
9,1,"FEP",2,25,0
9,1,"FEP",2,26,0
9,1,"FEP",2,27,0
9,1,"FEP",2,28,0
9,1,"FEP",2,29,0
9,1,"FEP",2,30,0
9,1,"FEP",2,31,0
9,1,"FEP",2,32,0
9,1,"FEP",2,33,0
9,1,"FEP",2,34,0
9,1,"FEP",2,35,0
9,1,"FEP",2,36,0
9,1,"FEP",2,37,0
9,1,"FEP",2,38,0
9,1,"FEP",2,39,0
9,1,"FEP",2,40,0
9,1,"FEP",2,41,0
9,1,"FEP",2,42,0
9,1,"FEP",3,1,0
9,1,"FEP",3,2,0
9,1,"FEP",3,3,0
9,1,"FEP",3,4,0
9,1,"FEP",3,5,1
9,1,"FEP",3,6,0
9,1,"FEP",3,7,0
9,1,"FEP",3,8,0
9,1,"FEP",3,9,0
9,1,"FEP",3,10,0
9,1,"FEP",3,11,0
9,1,"FEP",3,12,0
9,1,"FEP",3,13,0
9,1,"FEP",3,14,0
9,1,"FEP",3,15,1
9,1,"FEP",3,16,0
9,1,"FEP",3,17,0
9,1,"FEP",3,18,0
9,1,"FEP",3,19,0
9,1,"FEP",3,20,0
9,1,"FEP",3,21,1
9,1,"FEP",3,22,0
9,1,"FEP",3,23,0
9,1,"FEP",3,24,0
9,1,"FEP",3,25,0
9,1,"FEP",3,26,1
9,1,"FEP",3,27,0
9,1,"FEP",3,28,0
9,1,"FEP",3,29,0
9,1,"FEP",3,30,0
9,1,"FEP",3,31,0
9,1,"FEP",3,32,0
9,1,"FEP",3,33,0
9,1,"FEP",3,34,0
9,1,"FEP",3,35,0
9,1,"FEP",3,36,1
9,1,"FEP",3,37,0
9,1,"FEP",3,38,0
9,1,"FEP",3,39,0
9,1,"FEP",3,40,0
9,1,"FEP",3,41,0
9,1,"FEP",3,42,0
9,1,"blue",1,1,0
9,1,"blue",1,2,0
9,1,"blue",1,3,0
9,1,"blue",1,4,0
9,1,"blue",1,5,0
9,1,"blue",1,6,0
9,1,"blue",1,7,0
9,1,"blue",1,8,0
9,1,"blue",1,9,0
9,1,"blue",1,10,0
9,1,"blue",1,11,0
9,1,"blue",1,12,0
9,1,"blue",1,13,0
9,1,"blue",1,14,0
9,1,"blue",1,15,4
9,1,"blue",1,16,0
9,1,"blue",1,17,0
9,1,"blue",1,18,0
9,1,"blue",1,19,0
9,1,"blue",1,20,0
9,1,"blue",1,21,0
9,1,"blue",1,22,0
9,1,"blue",1,23,0
9,1,"blue",1,24,0
9,1,"blue",1,25,0
9,1,"blue",1,26,0
9,1,"blue",1,27,0
9,1,"blue",1,28,0
9,1,"blue",1,29,0
9,1,"blue",1,30,0
9,1,"blue",1,31,0
9,1,"blue",1,32,0
9,1,"blue",1,33,0
9,1,"blue",1,34,0
9,1,"blue",1,35,0
9,1,"blue",1,36,0
9,1,"blue",1,37,0
9,1,"blue",1,38,0
9,1,"blue",1,39,0
9,1,"blue",1,40,0
9,1,"blue",1,41,0
9,1,"blue",1,42,0
9,1,"blue",2,1,0
9,1,"blue",2,2,0
9,1,"blue",2,3,0
9,1,"blue",2,4,0
9,1,"blue",2,5,0
9,1,"blue",2,6,0
9,1,"blue",2,7,0
9,1,"blue",2,8,0
9,1,"blue",2,9,0
9,1,"blue",2,10,0
9,1,"blue",2,11,0
9,1,"blue",2,12,0
9,1,"blue",2,13,0
9,1,"blue",2,14,0
9,1,"blue",2,15,0
9,1,"blue",2,16,0
9,1,"blue",2,17,0
9,1,"blue",2,18,0
9,1,"blue",2,19,0
9,1,"blue",2,20,0
9,1,"blue",2,21,0
9,1,"blue",2,22,0
9,1,"blue",2,23,0
9,1,"blue",2,24,0
9,1,"blue",2,25,0
9,1,"blue",2,26,0
9,1,"blue",2,27,0
9,1,"blue",2,28,0
9,1,"blue",2,29,0
9,1,"blue",2,30,0
9,1,"blue",2,31,0
9,1,"blue",2,32,0
9,1,"blue",2,33,0
9,1,"blue",2,34,0
9,1,"blue",2,35,0
9,1,"blue",2,36,0
9,1,"blue",2,37,0
9,1,"blue",2,38,0
9,1,"blue",2,39,0
9,1,"blue",2,40,0
9,1,"blue",2,41,0
9,1,"blue",2,42,0
9,1,"blue",3,1,0
9,1,"blue",3,2,0
9,1,"blue",3,3,0
9,1,"blue",3,4,0
9,1,"blue",3,5,0
9,1,"blue",3,6,0
9,1,"blue",3,7,0
9,1,"blue",3,8,0
9,1,"blue",3,9,0
9,1,"blue",3,10,0
9,1,"blue",3,11,0
9,1,"blue",3,12,0
9,1,"blue",3,13,0
9,1,"blue",3,14,0
9,1,"blue",3,15,0
9,1,"blue",3,16,0
9,1,"blue",3,17,0
9,1,"blue",3,18,0
9,1,"blue",3,19,0
9,1,"blue",3,20,4
9,1,"blue",3,21,0
9,1,"blue",3,22,0
9,1,"blue",3,23,0
9,1,"blue",3,24,0
9,1,"blue",3,25,0
9,1,"blue",3,26,0
9,1,"blue",3,27,0
9,1,"blue",3,28,0
